,0,1,2,3,4
92,[5 3 4 3 1 0 0 0 0 5 5 0 0 0 0 4 0 0 0 0 0 0 0 0 6],[ 0  0  1  0  1 11],0.0,[6 1 0 0 0 0 0 4 4 3 2 1 0 0 0 4 0 0 0 0 0 0 0 0 6],False
93,[6 1 0 0 0 0 0 4 4 3 2 1 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.3042922   0.5573837  -0.6555546  -0.02767129 -0.01252343  5.        ], shape=(6,), dtype=float32)",0.1,[6 2 5 0 0 0 0 0 5 5 3 4 0 0 0 4 0 0 0 0 0 0 0 0 6],False
94,[6 2 5 0 0 0 0 0 5 5 3 4 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 2.1063514   0.40657476 -0.72842395 -0.2807022  -0.02391459  5.        ], shape=(6,), dtype=float32)",0.0,[6 3 5 0 0 0 0 0 4 1 3 6 0 0 0 4 0 0 0 0 0 0 0 0 6],False
95,[6 3 5 0 0 0 0 0 4 1 3 6 0 0 0 4 0 0 0 0 0 0 0 0 6],[1 0 0 1 1 8],0.0,[7 1 0 0 0 0 0 5 1 2 5 3 0 0 0 4 0 0 0 0 0 0 0 0 6],False
96,[7 1 0 0 0 0 0 5 1 2 5 3 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.7117513   0.0184003  -0.6718195  -0.44048506  0.07503055 10.        ], shape=(6,), dtype=float32)",0.1,[7 2 4 0 0 0 0 0 6 5 6 4 0 0 0 4 0 0 0 0 0 0 0 0 6],False
97,[7 2 4 0 0 0 0 0 6 5 6 4 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 2.3293397   0.32702267 -0.75006276 -0.46659154 -0.18494417  5.        ], shape=(6,), dtype=float32)",0.0,[7 3 4 0 0 0 0 0 5 6 5 2 0 0 0 4 0 0 0 0 0 0 0 0 6],False
98,[7 3 4 0 0 0 0 0 5 6 5 2 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 2.353434    0.722773   -0.81740606 -0.3220191  -0.14235972  5.        ], shape=(6,), dtype=float32)",0.0,[8 1 0 0 0 0 0 4 6 5 2 6 0 0 0 4 0 0 0 0 0 0 0 0 6],False
99,[8 1 0 0 0 0 0 4 6 5 2 6 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor(
[ 1.8074396e+00  1.2487863e-01 -7.0246720e-01 -5.2809882e-01
  2.2338492e-04  5.0000000e+00], shape=(6,), dtype=float32)",0.1,[8 2 6 0 0 0 0 0 2 3 1 5 0 0 0 4 0 0 0 0 0 0 0 0 6],False
100,[8 2 6 0 0 0 0 0 2 3 1 5 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor(
[ 2.0309217e+00  5.6160495e-02 -5.0266582e-01 -1.4645900e-01
  4.9145683e-04  5.0000000e+00], shape=(6,), dtype=float32)",0.0,[8 3 6 0 0 0 0 0 2 1 3 3 0 0 0 4 0 0 0 0 0 0 0 0 6],False
101,[8 3 6 0 0 0 0 0 2 1 3 3 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.9298762   0.06404971 -0.34296563 -0.01274471 -0.22538932 10.        ], shape=(6,), dtype=float32)",0.0,[9 1 0 0 0 0 0 6 5 1 4 3 0 0 0 4 0 0 0 0 0 0 0 0 6],False
102,[9 1 0 0 0 0 0 6 5 1 4 3 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.7129599  -0.06040753 -0.60006994 -0.48167294 -0.24119987  5.        ], shape=(6,), dtype=float32)",0.1,[9 2 3 0 0 0 0 0 1 4 6 2 0 0 0 4 0 0 0 0 0 0 0 0 6],False
103,[9 2 3 0 0 0 0 0 1 4 6 2 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 2.167658    0.07971786 -0.86734855 -0.54138225 -0.06146716 10.        ], shape=(6,), dtype=float32)",0.0,[9 3 3 0 0 0 0 0 3 3 3 6 0 0 0 4 0 0 0 0 0 0 0 0 6],False
104,[9 3 3 0 0 0 0 0 3 3 3 6 0 0 0 4 0 0 0 0 0 0 0 0 6],[0 1 0 1 1 0],0.0,[10 1 0 0 0 0 0 3 1 3 2 6 0 0 0 4 0 0 0 0 0 0 0 0 6],False
105,[10 1 0 0 0 0 0 3 1 3 2 6 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.7761328  -0.49848402 -0.7627998  -0.8078492   0.0994211  10.        ], shape=(6,), dtype=float32)",0.1,[10 2 1 0 0 0 0 0 5 1 5 2 0 0 0 4 0 0 0 0 0 0 0 0 6],False
106,[10 2 1 0 0 0 0 0 5 1 5 2 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.2438511   0.17423992 -0.5808763  -0.41787627 -0.38519222 10.        ], shape=(6,), dtype=float32)",0.0,[10 3 1 0 0 0 0 0 2 4 6 6 0 0 0 4 0 0 0 0 0 0 0 0 6],False
107,[10 3 1 0 0 0 0 0 2 4 6 6 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor(
[ 1.8169204e+00 -2.2448249e-01 -9.4184083e-01 -7.9862911e-01
 -3.6566390e-03  1.0000000e+01], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 1 1 5 5 3 0 0 0 4 0 0 0 0 0 0 0 0 6],False
108,[11 1 0 0 0 0 0 1 1 5 5 3 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.7898704  -0.12920041 -1.0601509  -0.90368295 -0.04729302 10.        ], shape=(6,), dtype=float32)",0.1,[11 2 5 0 0 0 0 0 5 6 2 1 0 0 0 4 0 0 0 0 0 0 0 0 6],False
109,[11 2 5 0 0 0 0 0 5 6 2 1 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 2.343409    0.6640656  -0.62244725 -0.2633134  -0.29911613  6.        ], shape=(6,), dtype=float32)",0.0,[11 3 5 0 0 0 0 0 2 1 4 1 0 0 0 4 0 0 0 0 0 0 0 0 6],False
110,[11 3 5 0 0 0 0 0 2 1 4 1 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.9252326   0.15812589 -0.43514532 -0.10936098 -0.42712677 10.        ], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 5 2 2 3 1 0 0 0 4 0 0 0 0 0 0 0 0 6],False
111,[12 1 0 0 0 0 0 5 2 2 3 1 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.6672302   0.06501986 -0.68297297 -0.32456613 -0.21654163 10.        ], shape=(6,), dtype=float32)",0.1,[12 2 4 0 0 0 0 0 4 5 1 6 0 0 0 4 0 0 0 0 0 0 0 0 6],False
112,[12 2 4 0 0 0 0 0 4 5 1 6 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 2.0271118   0.16504924 -0.70116    -0.35385978 -0.07831748 10.        ], shape=(6,), dtype=float32)",0.0,[12 3 4 0 0 0 0 0 4 2 2 6 0 0 0 4 0 0 0 0 0 0 0 0 6],False
113,[12 3 4 0 0 0 0 0 4 2 2 6 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.8493073   0.19880013 -0.6729503  -0.1700104  -0.28523573 10.        ], shape=(6,), dtype=float32)",0.0,[13 1 0 0 0 0 0 4 1 6 6 1 0 0 0 4 0 0 0 0 0 0 0 0 6],False
114,[13 1 0 0 0 0 0 4 1 6 6 1 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 2.247828    0.2977544  -1.2170671  -0.75790226 -0.10529639 10.        ], shape=(6,), dtype=float32)",0.1,[13 2 3 0 0 0 0 0 5 6 2 4 0 0 0 4 0 0 0 0 0 0 0 0 6],False
115,[13 2 3 0 0 0 0 0 5 6 2 4 0 0 0 4 0 0 0 0 0 0 0 0 6],[ 0  0  0  1  0 10],0.1,[13 3 3 2 0 0 0 0 1 3 0 6 0 0 0 4 0 0 0 0 0 0 0 0 6],False
116,[13 3 3 2 0 0 0 0 1 3 0 6 0 0 0 4 0 0 0 0 0 0 0 0 6],"tf.Tensor([ 1.8624554   0.03154759 -0.80199456 -0.14109544 -0.15445931 10.        ], shape=(6,), dtype=float32)",0.0,[14 1 0 0 0 0 0 3 6 1 5 5 0 0 0 4 0 0 0 0 0 0 0 0 6],True
117,[1 1 0 0 0 0 0 4 1 4 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 0 0 1 8],0.2,[1 2 1 2 0 0 0 5 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
118,[1 2 1 2 0 0 0 5 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 0 1 0 2],0.1,[1 3 1 2 1 0 0 6 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
119,[1 3 1 2 1 0 0 6 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 1 1 1 3],0.0,[2 1 0 0 0 0 0 4 1 4 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0],False
120,[2 1 0 0 0 0 0 4 1 4 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.73965716  0.3040263  -0.03672599 -0.17146014 -0.15285893  5.        ], shape=(6,), dtype=float32)",0.0,[2 2 0 0 0 0 0 1 2 2 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False
121,[2 2 0 0 0 0 0 1 2 2 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.71826464 -0.14809051 -0.12667997 -0.14461684 -0.11024082  3.        ], shape=(6,), dtype=float32)",0.0,[2 3 0 0 0 0 0 4 3 2 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
122,[2 3 0 0 0 0 0 4 3 2 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2223871   0.34294075  0.11999258 -0.2427495  -0.618272    3.        ], shape=(6,), dtype=float32)",8.0,[3 1 0 0 0 0 0 6 2 3 6 1 0 0 0 4 0 0 0 0 0 0 0 0 0],False
123,[3 1 0 0 0 0 0 6 2 3 6 1 0 0 0 4 0 0 0 0 0 0 0 0 0],[ 0  0  1  0  0 12],0.1,[3 2 6 0 0 0 0 6 6 0 3 4 0 0 0 4 0 0 0 0 0 0 0 0 0],False
124,[3 2 6 0 0 0 0 6 6 0 3 4 0 0 0 4 0 0 0 0 0 0 0 0 0],[0 0 0 1 1 6],0.2,[3 3 6 3 4 0 0 4 5 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False
125,[3 3 6 3 4 0 0 4 5 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.74182224  0.7638918  -0.07654541  0.17680866 -0.74644035  5.        ], shape=(6,), dtype=float32)",12.0,[4 1 0 0 0 0 0 6 5 6 4 4 0 0 0 4 0 6 0 0 0 0 0 0 0],False
126,[4 1 0 0 0 0 0 6 5 6 4 4 0 0 0 4 0 6 0 0 0 0 0 0 0],[ 1  0  0  1  0 11],0.2,[4 2 6 3 0 0 0 0 1 6 0 5 0 0 0 4 0 6 0 0 0 0 0 0 0],False
127,[4 2 6 3 0 0 0 0 1 6 0 5 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.2958142   0.6584409   0.12668206 -0.21720229 -0.3122847   5.        ], shape=(6,), dtype=float32)",0.0,[4 3 6 3 0 0 0 0 2 3 0 3 0 0 0 4 0 6 0 0 0 0 0 0 0],False
128,[4 3 6 3 0 0 0 0 2 3 0 3 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.124341    0.560256    0.44420204  0.04708146 -0.26934415  5.        ], shape=(6,), dtype=float32)",0.0,[5 1 0 0 0 0 0 6 2 6 3 6 0 0 0 4 0 6 0 0 0 0 0 0 0],False
129,[5 1 0 0 0 0 0 6 2 6 3 6 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.7887981   0.2511714  -0.15555514 -0.45262948 -0.3231899   5.        ], shape=(6,), dtype=float32)",0.0,[5 2 0 0 0 0 0 6 5 2 5 4 0 0 0 4 0 6 0 0 0 0 0 0 0],False
130,[5 2 0 0 0 0 0 6 5 2 5 4 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.5594356  -0.05659285 -0.4460514  -0.59606636 -0.32557943  5.        ], shape=(6,), dtype=float32)",0.0,[5 3 0 0 0 0 0 2 2 4 1 6 0 0 0 4 0 6 0 0 0 0 0 0 0],False
131,[5 3 0 0 0 0 0 2 2 4 1 6 0 0 0 4 0 6 0 0 0 0 0 0 0],[1 1 0 1 1 4],0.0,[6 1 0 0 0 0 0 1 2 4 2 4 0 0 0 4 0 6 0 0 0 0 0 0 0],False
132,[6 1 0 0 0 0 0 1 2 4 2 4 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.6399908   0.23237607 -0.01193456 -0.4282286  -0.28829262 10.        ], shape=(6,), dtype=float32)",0.0,[6 2 0 0 0 0 0 6 5 4 5 1 0 0 0 4 0 6 0 0 0 0 0 0 0],False
133,[6 2 0 0 0 0 0 6 5 4 5 1 0 0 0 4 0 6 0 0 0 0 0 0 0],[1 1 0 0 1 4],0.30000000000000004,[6 3 6 5 1 0 0 0 0 5 1 0 0 0 0 4 0 6 0 0 0 0 0 0 0],False
134,[6 3 6 5 1 0 0 0 0 5 1 0 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.0946656   0.7888262   0.46604887 -0.20727412 -0.57275873  5.        ], shape=(6,), dtype=float32)",0.0,[7 1 0 0 0 0 0 4 3 2 5 2 0 0 0 4 0 6 0 0 0 0 0 0 0],False
135,[7 1 0 0 0 0 0 4 3 2 5 2 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.66932124 -0.05494409 -0.2604716  -0.5921362  -0.15375355  5.        ], shape=(6,), dtype=float32)",0.0,[7 2 0 0 0 0 0 2 6 4 2 6 0 0 0 4 0 6 0 0 0 0 0 0 0],False
136,[7 2 0 0 0 0 0 2 6 4 2 6 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.99639523  0.24563798  0.12250911 -0.23999877 -0.4010241   2.        ], shape=(6,), dtype=float32)",0.1,[7 3 2 0 0 0 0 0 4 3 4 5 0 0 0 4 0 6 0 0 0 0 0 0 0],False
137,[7 3 2 0 0 0 0 0 4 3 4 5 0 0 0 4 0 6 0 0 0 0 0 0 0],[ 1  0  0  1  1 12],22.0,[8 1 0 0 0 0 0 1 4 5 4 2 0 0 0 4 0 6 0 0 0 0 0 0 11],False
138,[8 1 0 0 0 0 0 1 4 5 4 2 0 0 0 4 0 6 0 0 0 0 0 0 11],[0 0 0 1 1 4],0.2,[8 2 3 4 0 0 0 2 2 3 0 0 0 0 0 4 0 6 0 0 0 0 0 0 11],False
139,[8 2 3 4 0 0 0 2 2 3 0 0 0 0 0 4 0 6 0 0 0 0 0 0 11],[0 1 0 0 1 6],0.1,[8 3 3 4 2 0 0 1 0 5 0 0 0 0 0 4 0 6 0 0 0 0 0 0 11],False
140,[8 3 3 4 2 0 0 1 0 5 0 0 0 0 0 4 0 6 0 0 0 0 0 0 11],"tf.Tensor([ 1.5603743   0.3417962  -0.9450696   0.04995982 -0.07434348 10.        ], shape=(6,), dtype=float32)",0.0,[9 1 0 0 0 0 0 6 1 2 3 4 0 0 0 4 0 6 0 0 0 0 0 0 11],False
141,[9 1 0 0 0 0 0 6 1 2 3 4 0 0 0 4 0 6 0 0 0 0 0 0 11],"tf.Tensor([ 1.6495447  -0.03550055 -0.5510328  -0.42740056  0.01192448 10.        ], shape=(6,), dtype=float32)",0.1,[9 2 5 0 0 0 0 0 6 3 2 6 0 0 0 4 0 6 0 0 0 0 0 0 11],False
142,[9 2 5 0 0 0 0 0 6 3 2 6 0 0 0 4 0 6 0 0 0 0 0 0 11],[ 1  1  1  1  1 11],0.4,[9 3 5 6 3 2 6 0 0 0 0 0 0 0 0 4 0 6 0 0 0 0 0 0 11],False
143,[9 3 5 6 3 2 6 0 0 0 0 0 0 0 0 4 0 6 0 0 0 0 0 0 11],[0 1 0 1 0 7],0.0,[10 1 0 0 0 0 0 5 6 5 2 5 0 0 0 4 0 6 0 0 0 0 0 0 11],False
144,[10 1 0 0 0 0 0 5 6 5 2 5 0 0 0 4 0 6 0 0 0 0 0 0 11],"tf.Tensor([ 1.4854653   0.1831561  -0.58437496 -0.75743866 -0.14477937  5.        ], shape=(6,), dtype=float32)",0.1,[10 2 4 0 0 0 0 0 5 1 2 2 0 0 0 4 0 6 0 0 0 0 0 0 11],False
145,[10 2 4 0 0 0 0 0 5 1 2 2 0 0 0 4 0 6 0 0 0 0 0 0 11],"tf.Tensor([ 1.7784737  -0.01408431 -0.60613406 -0.3451534  -0.39654455 10.        ], shape=(6,), dtype=float32)",0.0,[10 3 4 0 0 0 0 0 2 5 6 1 0 0 0 4 0 6 0 0 0 0 0 0 11],False
146,[10 3 4 0 0 0 0 0 2 5 6 1 0 0 0 4 0 6 0 0 0 0 0 0 11],"tf.Tensor([ 2.6234527   0.11194275 -0.9371768  -0.57276     0.01580677 10.        ], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 4 5 1 5 2 0 0 0 4 0 6 0 0 0 0 0 0 11],False
147,[11 1 0 0 0 0 0 4 5 1 5 2 0 0 0 4 0 6 0 0 0 0 0 0 11],"tf.Tensor([ 1.5557725  -0.10050776 -0.7361912  -0.6353921  -0.25031582 10.        ], shape=(6,), dtype=float32)",0.1,[11 2 2 0 0 0 0 0 1 2 4 5 0 0 0 4 0 6 0 0 0 0 0 0 11],False
148,[11 2 2 0 0 0 0 0 1 2 4 5 0 0 0 4 0 6 0 0 0 0 0 0 11],"tf.Tensor([ 2.1361089  -0.40635446 -0.93437517 -0.7361459  -0.06743204 10.        ], shape=(6,), dtype=float32)",0.0,[11 3 2 0 0 0 0 0 2 6 6 3 0 0 0 4 0 6 0 0 0 0 0 0 11],False
149,[11 3 2 0 0 0 0 0 2 6 6 3 0 0 0 4 0 6 0 0 0 0 0 0 11],[1 0 0 1 1 5],0.0,[12 1 0 0 0 0 0 2 3 6 4 1 0 0 0 4 0 6 0 0 0 0 0 0 11],False
150,[12 1 0 0 0 0 0 2 3 6 4 1 0 0 0 4 0 6 0 0 0 0 0 0 11],"tf.Tensor([ 1.8822833   0.19081339 -1.0235058  -0.6305102   0.11759604  5.        ], shape=(6,), dtype=float32)",0.1,[12 2 2 0 0 0 0 0 6 4 4 1 0 0 0 4 0 6 0 0 0 0 0 0 11],False
151,[12 2 2 0 0 0 0 0 6 4 4 1 0 0 0 4 0 6 0 0 0 0 0 0 11],"tf.Tensor([ 1.9863356   0.15321359 -0.69175303 -0.5231041  -0.25822365 10.        ], shape=(6,), dtype=float32)",0.0,[12 3 2 0 0 0 0 0 5 3 5 3 0 0 0 4 0 6 0 0 0 0 0 0 11],False
152,[12 3 2 0 0 0 0 0 5 3 5 3 0 0 0 4 0 6 0 0 0 0 0 0 11],[0 1 0 1 0 5],-12.0,[13 1 0 0 0 0 0 2 1 1 3 5 0 0 0 4 0 0 0 0 0 0 0 0 11],False
153,[13 1 0 0 0 0 0 2 1 1 3 5 0 0 0 4 0 0 0 0 0 0 0 0 11],[0 1 0 0 0 4],0.1,[13 2 3 0 0 0 0 5 0 4 5 1 0 0 0 4 0 0 0 0 0 0 0 0 11],False
154,[13 2 3 0 0 0 0 5 0 4 5 1 0 0 0 4 0 0 0 0 0 0 0 0 11],[1 0 1 0 1 7],0.30000000000000004,[13 3 3 5 4 1 0 0 0 0 4 0 0 0 0 4 0 0 0 0 0 0 0 0 11],False
155,[13 3 3 5 4 1 0 0 0 0 4 0 0 0 0 4 0 0 0 0 0 0 0 0 11],[1 0 1 0 1 6],0.0,[14 1 0 0 0 0 0 6 3 5 1 2 0 0 0 4 0 0 0 0 0 0 0 0 11],True
156,[1 1 0 0 0 0 0 4 5 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 1 1 1 4],0.4,[1 2 5 2 3 2 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
157,[1 2 5 2 3 2 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 1 0 0 0],0.1,[1 3 5 2 3 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
158,[1 3 5 2 3 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 5],0.0,[2 1 0 0 0 0 0 4 5 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0],False
159,[2 1 0 0 0 0 0 4 5 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0],[ 0  0  1  0  1 11],0.2,[2 2 4 4 0 0 0 4 3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
160,[2 2 4 4 0 0 0 4 3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 0 1 0 5],0.30000000000000004,[2 3 4 4 4 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
161,[2 3 4 4 4 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.3396717   0.36224756 -0.22411615 -0.04157133 -0.21974309  6.        ], shape=(6,), dtype=float32)",42.0,[3 1 0 0 0 0 0 1 4 4 4 4 0 0 0 0 0 0 21 0 0 0 0 0 0],False
162,[3 1 0 0 0 0 0 1 4 4 4 4 0 0 0 0 0 0 21 0 0 0 0 0 0],"tf.Tensor([ 3.0685914   1.3660711  -0.08525578 -0.80800045 -1.4474622   3.        ], shape=(6,), dtype=float32)",0.2,[3 2 6 6 0 0 0 0 0 5 4 5 0 0 0 0 0 0 21 0 0 0 0 0 0],False
163,[3 2 6 6 0 0 0 0 0 5 4 5 0 0 0 0 0 0 21 0 0 0 0 0 0],[ 1  0  1  0  0 12],0.1,[3 3 6 6 5 0 0 0 0 0 2 4 0 0 0 0 0 0 21 0 0 0 0 0 0],False
164,[3 3 6 6 5 0 0 0 0 0 2 4 0 0 0 0 0 0 21 0 0 0 0 0 0],[1 1 1 1 0 5],24.0,[4 1 0 0 0 0 0 6 6 1 6 2 0 0 0 0 0 12 21 0 0 0 0 0 0],False
165,[4 1 0 0 0 0 0 6 6 1 6 2 0 0 0 0 0 12 21 0 0 0 0 0 0],"tf.Tensor([ 4.361726   2.886891   2.0945566 -0.9435507 -1.0935645 12.       ], shape=(6,), dtype=float32)",0.30000000000000004,[4 2 5 5 5 0 0 0 0 0 6 6 0 0 0 0 0 12 21 0 0 0 0 0 0],False
166,[4 2 5 5 5 0 0 0 0 0 6 6 0 0 0 0 0 12 21 0 0 0 0 0 0],[0 0 1 1 1 8],0.2,[4 3 5 5 5 6 6 0 0 0 0 0 0 0 0 0 0 12 21 0 0 0 0 0 0],False
167,[4 3 5 5 5 6 6 0 0 0 0 0 0 0 0 0 0 12 21 0 0 0 0 0 0],"tf.Tensor([ 3.75334    2.8042536  2.4574983 -0.5371141 -2.3114593  5.       ], shape=(6,), dtype=float32)",0.0,[5 1 0 0 0 0 0 5 5 5 5 3 0 0 0 0 0 12 21 0 0 0 0 0 0],False
168,[5 1 0 0 0 0 0 5 5 5 5 3 0 0 0 0 0 12 21 0 0 0 0 0 0],"tf.Tensor([ 4.681792   2.9332597  2.215066  -1.1129977 -1.338057   5.       ], shape=(6,), dtype=float32)",0.30000000000000004,[5 2 4 5 2 0 0 0 0 0 6 4 0 0 0 0 0 12 21 0 0 0 0 0 0],False
169,[5 2 4 5 2 0 0 0 0 0 6 4 0 0 0 0 0 12 21 0 0 0 0 0 0],[1 0 0 0 0 5],0.0,[5 3 4 5 2 0 0 0 0 0 1 3 0 0 0 0 0 12 21 0 0 0 0 0 0],False
170,[5 3 4 5 2 0 0 0 0 0 1 3 0 0 0 0 0 12 21 0 0 0 0 0 0],"tf.Tensor([ 3.4334366  2.4229088  2.3476267 -0.5338912 -1.7474215  5.       ], shape=(6,), dtype=float32)",-24.0,[6 1 0 0 0 0 0 4 5 2 1 5 0 0 0 0 0 0 21 0 0 0 0 0 0],False
171,[6 1 0 0 0 0 0 4 5 2 1 5 0 0 0 0 0 0 21 0 0 0 0 0 0],"tf.Tensor([ 2.523898    2.355272   -1.2083739  -0.01939233 -1.6117983   5.        ], shape=(6,), dtype=float32)",0.2,[6 2 5 1 0 0 0 0 0 2 4 6 0 0 0 0 0 0 21 0 0 0 0 0 0],False
172,[6 2 5 1 0 0 0 0 0 2 4 6 0 0 0 0 0 0 21 0 0 0 0 0 0],"tf.Tensor([ 2.7204912   1.2906917  -0.80535537 -0.66748947 -1.6445583   3.        ], shape=(6,), dtype=float32)",0.0,[6 3 5 1 0 0 0 0 0 3 3 1 0 0 0 0 0 0 21 0 0 0 0 0 0],False
173,[6 3 5 1 0 0 0 0 0 3 3 1 0 0 0 0 0 0 21 0 0 0 0 0 0],"tf.Tensor([ 3.4225729   1.2309655  -0.34957907 -0.83506995 -1.4997671   3.        ], shape=(6,), dtype=float32)",0.0,[7 1 0 0 0 0 0 5 1 4 6 1 0 0 0 0 0 0 21 0 0 0 0 0 0],False
174,[7 1 0 0 0 0 0 5 1 4 6 1 0 0 0 0 0 0 21 0 0 0 0 0 0],"tf.Tensor([ 3.4242036   1.7310055  -0.83381295 -0.62312573 -1.6409221   5.        ], shape=(6,), dtype=float32)",0.2,[7 2 6 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 21 0 0 0 0 0 0],False
175,[7 2 6 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 21 0 0 0 0 0 0],[0 0 0 0 1 6],0.1,[7 3 6 2 1 0 0 0 0 5 5 0 0 0 0 0 0 0 21 0 0 0 0 0 0],False
176,[7 3 6 2 1 0 0 0 0 5 5 0 0 0 0 0 0 0 21 0 0 0 0 0 0],"tf.Tensor([ 3.8973527   1.1644491  -0.25074026 -1.2722024  -1.5851545   3.        ], shape=(6,), dtype=float32)",0.0,[8 1 0 0 0 0 0 6 2 6 2 4 0 0 0 0 0 0 21 0 0 0 0 0 0],False
177,[8 1 0 0 0 0 0 6 2 6 2 4 0 0 0 0 0 0 21 0 0 0 0 0 0],"tf.Tensor([ 3.2683148  2.3337255 -1.2585379 -0.1131691 -1.8036716  5.       ], shape=(6,), dtype=float32)",0.2,[8 2 6 6 0 0 0 0 0 1 3 5 0 0 0 0 0 0 21 0 0 0 0 0 0],False
178,[8 2 6 6 0 0 0 0 0 1 3 5 0 0 0 0 0 0 21 0 0 0 0 0 0],[1 0 1 1 0 6],0.2,[8 3 6 6 1 3 0 0 0 0 0 6 0 0 0 0 0 0 21 0 0 0 0 0 0],False
179,[8 3 6 6 1 3 0 0 0 0 0 6 0 0 0 0 0 0 21 0 0 0 0 0 0],"tf.Tensor([ 2.7075026   1.9340061  -0.6159935  -0.06407633 -1.4552252   5.        ], shape=(6,), dtype=float32)",24.0,[9 1 0 0 0 0 0 6 6 3 4 1 0 0 0 0 0 12 21 0 0 0 0 0 0],False
180,[9 1 0 0 0 0 0 6 6 3 4 1 0 0 0 0 0 12 21 0 0 0 0 0 0],[0 1 0 1 1 3],0.30000000000000004,[9 2 1 2 3 0 0 2 0 2 0 0 0 0 0 0 0 12 21 0 0 0 0 0 0],False
